,char_id,guild,total_timestamps,unique_days,max_level,min_month,max_month,Average_Hour,Average_Playing_density,Playing_after_6_months
36497,89724,0,2,1,1,12,12,0.3333333333333333,0.03278688524590164,0
36498,89725,0,19,2,58,12,12,1.5833333333333333,0.06557377049180328,0
36499,89726,0,4,2,3,12,12,0.3333333333333333,0.06557377049180328,0
36500,89727,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36501,89728,0,9,2,8,12,12,0.75,0.06557377049180328,0
36502,89729,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36503,89730,1,12,2,7,12,12,1.0,0.06557377049180328,0
36504,89731,0,2,1,4,12,12,0.3333333333333333,0.03278688524590164,0
36505,89732,1,248,16,28,12,12,2.5833333333333335,0.5245901639344263,0
36506,89733,0,2,1,1,12,12,0.3333333333333333,0.03278688524590164,0
36507,89734,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36508,89735,0,2,1,1,12,12,0.3333333333333333,0.03278688524590164,0
36509,89736,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36510,89737,0,5,2,7,12,12,0.4166666666666667,0.06557377049180328,0
36511,89738,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36512,89739,0,1,1,7,12,12,0.16666666666666666,0.03278688524590164,0
36513,89740,0,4,1,4,12,12,0.6666666666666666,0.03278688524590164,0
36514,89741,1,2,2,2,12,12,0.16666666666666666,0.06557377049180328,0
36515,89742,0,3,1,1,12,12,0.5,0.03278688524590164,0
36516,89743,0,29,2,13,12,12,2.4166666666666665,0.06557377049180328,0
36517,89744,0,19,3,11,12,12,1.0555555555555556,0.09836065573770492,0
36518,89745,0,11,2,6,12,12,0.9166666666666666,0.06557377049180328,0
36519,89746,0,54,2,12,12,12,4.5,0.06557377049180328,0
36520,89747,0,16,1,58,12,12,2.6666666666666665,0.03278688524590164,0
36521,89748,0,4,1,56,12,12,0.6666666666666666,0.03278688524590164,0
36522,89749,0,7,6,2,12,12,0.19444444444444445,0.19672131147540983,0
36523,89750,0,14,5,1,12,12,0.4666666666666667,0.16393442622950818,0
36524,89751,1,417,15,21,12,12,4.633333333333334,0.4918032786885246,0
36525,89752,0,22,3,7,12,12,1.2222222222222223,0.09836065573770492,0
36526,89753,0,16,1,8,12,12,2.6666666666666665,0.03278688524590164,0
36527,89754,0,31,5,12,12,12,1.0333333333333334,0.16393442622950818,0
36528,89755,0,15,4,6,12,12,0.625,0.13114754098360656,0
36529,89756,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36530,89757,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36531,89758,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36532,89759,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36533,89760,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36534,89761,0,11,5,4,12,12,0.36666666666666664,0.16393442622950818,0
36535,89762,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36536,89763,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36537,89764,0,2,1,1,12,12,0.3333333333333333,0.03278688524590164,0
36538,89765,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36539,89766,0,16,5,11,12,12,0.5333333333333333,0.16393442622950818,0
36540,89767,0,10,2,8,12,12,0.8333333333333334,0.06557377049180328,0
36541,89768,0,5,1,4,12,12,0.8333333333333334,0.03278688524590164,0
36542,89769,0,2,1,3,12,12,0.3333333333333333,0.03278688524590164,0
36543,89770,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36544,89771,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36545,89772,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36546,89773,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36547,89774,1,391,16,54,12,12,4.072916666666667,0.5245901639344263,0
36548,89775,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36549,89776,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36550,89777,1,680,16,75,12,12,7.083333333333333,0.5245901639344263,0
36551,89778,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36552,89779,0,5,2,4,12,12,0.4166666666666667,0.06557377049180328,0
36553,89780,0,30,7,10,12,12,0.7142857142857143,0.22950819672131148,0
36554,89781,0,3,1,1,12,12,0.5,0.03278688524590164,0
36555,89782,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36556,89783,0,14,4,9,12,12,0.5833333333333334,0.13114754098360656,0
36557,89784,0,9,2,8,12,12,0.75,0.06557377049180328,0
36558,89785,0,12,3,58,12,12,0.6666666666666666,0.09836065573770492,0
36559,89786,0,29,2,10,12,12,2.4166666666666665,0.06557377049180328,0
36560,89787,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
36561,89788,0,6,2,5,12,12,0.5,0.06557377049180328,0
36562,89789,0,120,13,15,12,12,1.5384615384615385,0.4262295081967213,0
36563,89790,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
36564,89791,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36565,89792,0,1,1,3,12,12,0.16666666666666666,0.03278688524590164,0
36566,89793,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36567,89794,0,9,2,55,12,12,0.75,0.06557377049180328,0
36568,89795,0,2,2,1,12,12,0.16666666666666666,0.06557377049180328,0
36569,89796,0,2,1,1,12,12,0.3333333333333333,0.03278688524590164,0
36570,89797,0,42,1,11,12,12,7.0,0.03278688524590164,0
36571,89798,0,56,3,14,12,12,3.111111111111111,0.09836065573770492,0
36572,89799,0,2,1,55,12,12,0.3333333333333333,0.03278688524590164,0
36573,89800,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36574,89801,0,35,2,14,12,12,2.9166666666666665,0.06557377049180328,0
36575,89802,0,1,1,3,12,12,0.16666666666666666,0.03278688524590164,0
36576,89803,0,21,5,10,12,12,0.7,0.16393442622950818,0
36577,89804,0,33,4,58,12,12,1.375,0.13114754098360656,0
36578,89805,0,139,4,22,12,12,5.791666666666667,0.13114754098360656,0
36579,89806,0,261,14,70,12,12,3.107142857142857,0.45901639344262296,0
36580,89807,1,1,1,23,12,12,0.16666666666666666,0.03278688524590164,0
36581,89808,0,2,1,55,12,12,0.3333333333333333,0.03278688524590164,0
36582,89809,0,16,1,9,12,12,2.6666666666666665,0.03278688524590164,0
36583,89810,0,13,1,8,12,12,2.1666666666666665,0.03278688524590164,0
36584,89811,0,3,1,5,12,12,0.5,0.03278688524590164,0
36585,89812,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36586,89813,0,19,2,58,12,12,1.5833333333333333,0.06557377049180328,0
36587,89814,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36588,89815,0,50,7,15,12,12,1.1904761904761905,0.22950819672131148,0
36589,89816,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36590,89817,0,12,4,5,12,12,0.5,0.13114754098360656,0
36591,89818,0,5,2,6,12,12,0.4166666666666667,0.06557377049180328,0
36592,89819,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36593,89820,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36594,89821,0,19,5,12,12,12,0.6333333333333333,0.16393442622950818,0
36595,89822,1,806,15,61,12,12,8.955555555555556,0.4918032786885246,0
36596,89823,0,3,1,4,12,12,0.5,0.03278688524590164,0
36597,89824,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36598,89825,0,324,15,42,12,12,3.6,0.4918032786885246,0
36599,89826,0,6,1,4,12,12,1.0,0.03278688524590164,0
36600,89827,0,2,1,3,12,12,0.3333333333333333,0.03278688524590164,0
36601,89828,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36602,89829,0,11,1,7,12,12,1.8333333333333333,0.03278688524590164,0
36603,89830,0,5,1,56,12,12,0.8333333333333334,0.03278688524590164,0
36604,89831,0,130,8,25,12,12,2.7083333333333335,0.26229508196721313,0
36605,89832,1,3,1,1,12,12,0.5,0.03278688524590164,0
36606,89833,1,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36607,89834,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36608,89835,0,2,1,3,12,12,0.3333333333333333,0.03278688524590164,0
36609,89836,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36610,89837,0,13,2,58,12,12,1.0833333333333333,0.06557377049180328,0
36611,89838,0,22,2,9,12,12,1.8333333333333333,0.06557377049180328,0
36612,89839,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36613,89840,1,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36614,89841,0,543,15,80,12,12,6.033333333333333,0.4918032786885246,0
36615,89842,0,4,1,5,12,12,0.6666666666666666,0.03278688524590164,0
36616,89843,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36617,89844,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36618,89845,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36619,89846,0,10,2,10,12,12,0.8333333333333334,0.06557377049180328,0
36620,89847,0,8,2,6,12,12,0.6666666666666666,0.06557377049180328,0
36621,89848,0,20,5,12,12,12,0.6666666666666666,0.16393442622950818,0
36622,89849,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36623,89850,0,7,3,5,12,12,0.3888888888888889,0.09836065573770492,0
36624,89851,0,2,1,4,12,12,0.3333333333333333,0.03278688524590164,0
36625,89852,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36626,89853,1,35,6,60,12,12,0.9722222222222222,0.19672131147540983,0
36627,89854,0,9,2,8,12,12,0.75,0.06557377049180328,0
36628,89855,0,192,13,22,12,12,2.4615384615384617,0.4262295081967213,0
36629,89856,0,12,2,8,12,12,1.0,0.06557377049180328,0
36630,89857,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36631,89858,1,6,1,56,12,12,1.0,0.03278688524590164,0
36632,89859,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36633,89860,0,3,1,3,12,12,0.5,0.03278688524590164,0
36634,89861,0,35,2,11,12,12,2.9166666666666665,0.06557377049180328,0
36635,89862,0,3,1,3,12,12,0.5,0.03278688524590164,0
36636,89863,0,2,1,55,12,12,0.3333333333333333,0.03278688524590164,0
36637,89864,1,34,3,60,12,12,1.8888888888888888,0.09836065573770492,0
36638,89865,0,3,1,57,12,12,0.5,0.03278688524590164,0
36639,89866,0,67,7,14,12,12,1.5952380952380953,0.22950819672131148,0
36640,89867,0,39,6,61,12,12,1.0833333333333333,0.19672131147540983,0
36641,89868,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36642,89869,0,24,2,1,12,12,2.0,0.06557377049180328,0
36643,89870,0,4,1,3,12,12,0.6666666666666666,0.03278688524590164,0
36644,89871,0,2,1,1,12,12,0.3333333333333333,0.03278688524590164,0
36645,89872,0,22,3,12,12,12,1.2222222222222223,0.09836065573770492,0
36646,89873,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36647,89874,1,38,6,60,12,12,1.0555555555555556,0.19672131147540983,0
36648,89875,0,336,11,35,12,12,5.090909090909091,0.36065573770491804,0
36649,89876,0,6,3,56,12,12,0.3333333333333333,0.09836065573770492,0
36650,89877,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36651,89878,0,23,4,9,12,12,0.9583333333333334,0.13114754098360656,0
36652,89879,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36653,89880,0,5,2,42,12,12,0.4166666666666667,0.06557377049180328,0
36654,89881,0,5,2,4,12,12,0.4166666666666667,0.06557377049180328,0
36655,89882,0,7,1,7,12,12,1.1666666666666667,0.03278688524590164,0
36656,89883,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36657,89884,0,1,1,22,12,12,0.16666666666666666,0.03278688524590164,0
36658,89885,0,4,2,55,12,12,0.3333333333333333,0.06557377049180328,0
36659,89886,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36660,89887,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36661,89888,0,5,1,56,12,12,0.8333333333333334,0.03278688524590164,0
36662,89889,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
36663,89890,0,4,1,55,12,12,0.6666666666666666,0.03278688524590164,0
36664,89891,1,19,2,10,12,12,1.5833333333333333,0.06557377049180328,0
36665,89892,0,3,1,1,12,12,0.5,0.03278688524590164,0
36666,89893,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36667,89894,0,3,2,2,12,12,0.25,0.06557377049180328,0
36668,89895,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36669,89896,1,169,9,21,12,12,3.1296296296296298,0.29508196721311475,0
36670,89897,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36671,89898,0,34,3,59,12,12,1.8888888888888888,0.09836065573770492,0
36672,89899,0,9,3,55,12,12,0.5,0.09836065573770492,0
36673,89900,0,2,1,55,12,12,0.3333333333333333,0.03278688524590164,0
36674,89901,0,3,1,3,12,12,0.5,0.03278688524590164,0
36675,89902,0,2,2,1,12,12,0.16666666666666666,0.06557377049180328,0
36676,89903,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36677,89904,1,39,7,17,12,12,0.9285714285714286,0.22950819672131148,0
36678,89905,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36679,89906,0,66,9,21,12,12,1.2222222222222223,0.29508196721311475,0
36680,89907,0,22,2,58,12,12,1.8333333333333333,0.06557377049180328,0
36681,89908,0,220,12,28,12,12,3.0555555555555554,0.39344262295081966,0
36682,89909,1,324,11,26,12,12,4.909090909090909,0.36065573770491804,0
36683,89910,0,111,13,27,12,12,1.4230769230769231,0.4262295081967213,0
36684,89911,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
36685,89912,1,30,5,58,12,12,1.0,0.16393442622950818,0
36686,89913,0,16,1,57,12,12,2.6666666666666665,0.03278688524590164,0
36687,89914,0,311,12,68,12,12,4.319444444444445,0.39344262295081966,0
36688,89915,0,12,2,58,12,12,1.0,0.06557377049180328,0
36689,89916,1,273,13,64,12,12,3.5,0.4262295081967213,0
36690,89917,0,57,2,62,12,12,4.75,0.06557377049180328,0
36691,89918,1,13,3,58,12,12,0.7222222222222222,0.09836065573770492,0
36692,89919,0,4,1,2,12,12,0.6666666666666666,0.03278688524590164,0
36693,89920,0,2,1,1,12,12,0.3333333333333333,0.03278688524590164,0
36694,89921,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36695,89922,0,3,1,1,12,12,0.5,0.03278688524590164,0
36696,89923,0,52,7,15,12,12,1.2380952380952381,0.22950819672131148,0
36697,89924,0,3,1,5,12,12,0.5,0.03278688524590164,0
36698,89925,0,38,2,14,12,12,3.1666666666666665,0.06557377049180328,0
36699,89926,0,2,1,1,12,12,0.3333333333333333,0.03278688524590164,0
36700,89927,0,23,7,12,12,12,0.5476190476190477,0.22950819672131148,0
36701,89928,0,4,1,5,12,12,0.6666666666666666,0.03278688524590164,0
36702,89929,0,31,2,11,12,12,2.5833333333333335,0.06557377049180328,0
36703,89930,0,3,1,4,12,12,0.5,0.03278688524590164,0
36704,89931,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
36705,89932,0,18,2,6,12,12,1.5,0.06557377049180328,0
36706,89933,0,6,3,5,12,12,0.3333333333333333,0.09836065573770492,0
36707,89934,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36708,89935,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36709,89936,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36710,89937,0,3,1,1,12,12,0.5,0.03278688524590164,0
36711,89938,0,2,1,70,12,12,0.3333333333333333,0.03278688524590164,0
36712,89939,1,205,12,80,12,12,2.8472222222222223,0.39344262295081966,0
36713,89940,1,166,10,33,12,12,2.7666666666666666,0.32786885245901637,0
36714,89941,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36715,89942,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
36716,89943,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36717,89944,0,14,2,8,12,12,1.1666666666666667,0.06557377049180328,0
36718,89945,0,219,9,29,12,12,4.055555555555555,0.29508196721311475,0
36719,89946,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36720,89947,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36721,89948,0,4,2,3,12,12,0.3333333333333333,0.06557377049180328,0
36722,89949,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36723,89950,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36724,89951,0,3,1,4,12,12,0.5,0.03278688524590164,0
36725,89952,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
36726,89953,0,11,3,3,12,12,0.6111111111111112,0.09836065573770492,0
36727,89954,0,15,2,57,12,12,1.25,0.06557377049180328,0
36728,89955,0,5,1,4,12,12,0.8333333333333334,0.03278688524590164,0
36729,89956,0,65,11,18,12,12,0.9848484848484849,0.36065573770491804,0
36730,89957,1,20,4,11,12,12,0.8333333333333334,0.13114754098360656,0
36731,89958,0,2,1,1,12,12,0.3333333333333333,0.03278688524590164,0
36732,89959,0,2,2,3,12,12,0.16666666666666666,0.06557377049180328,0
36733,89960,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36734,89961,1,490,12,71,12,12,6.805555555555555,0.39344262295081966,0
36735,89962,0,2,1,1,12,12,0.3333333333333333,0.03278688524590164,0
36736,89963,0,2,1,55,12,12,0.3333333333333333,0.03278688524590164,0
36737,89964,0,490,12,75,12,12,6.805555555555555,0.39344262295081966,0
36738,89965,1,428,12,35,12,12,5.944444444444445,0.39344262295081966,0
36739,89966,1,266,11,39,12,12,4.03030303030303,0.36065573770491804,0
36740,89967,0,2,1,3,12,12,0.3333333333333333,0.03278688524590164,0
36741,89968,0,214,10,35,12,12,3.566666666666667,0.32786885245901637,0
36742,89969,0,11,2,58,12,12,0.9166666666666666,0.06557377049180328,0
36743,89970,0,46,12,1,12,12,0.6388888888888888,0.39344262295081966,0
36744,89971,1,10,4,10,12,12,0.4166666666666667,0.13114754098360656,0
36745,89972,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36746,89973,0,2,2,1,12,12,0.16666666666666666,0.06557377049180328,0
36747,89974,0,5,1,4,12,12,0.8333333333333334,0.03278688524590164,0
36748,89975,0,47,3,14,12,12,2.611111111111111,0.09836065573770492,0
36749,89976,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36750,89977,0,12,1,58,12,12,2.0,0.03278688524590164,0
36751,89978,0,4,1,3,12,12,0.6666666666666666,0.03278688524590164,0
36752,89979,0,40,4,9,12,12,1.6666666666666667,0.13114754098360656,0
36753,89980,0,438,12,66,12,12,6.083333333333333,0.39344262295081966,0
36754,89981,1,29,5,80,12,12,0.9666666666666667,0.16393442622950818,0
36755,89982,0,2,1,3,12,12,0.3333333333333333,0.03278688524590164,0
36756,89983,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36757,89984,0,8,2,8,12,12,0.6666666666666666,0.06557377049180328,0
36758,89985,0,4,1,1,12,12,0.6666666666666666,0.03278688524590164,0
36759,89986,1,253,11,72,12,12,3.8333333333333335,0.36065573770491804,0
36760,89987,0,99,10,73,12,12,1.65,0.32786885245901637,0
36761,89988,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36762,89989,1,88,6,15,12,12,2.4444444444444446,0.19672131147540983,0
36763,89990,0,18,2,59,12,12,1.5,0.06557377049180328,0
36764,89991,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
36765,89992,0,2,1,55,12,12,0.3333333333333333,0.03278688524590164,0
36766,89993,0,2,1,1,12,12,0.3333333333333333,0.03278688524590164,0
36767,89994,1,173,9,17,12,12,3.2037037037037037,0.29508196721311475,0
36768,89995,0,8,2,7,12,12,0.6666666666666666,0.06557377049180328,0
36769,89996,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36770,89997,0,3,1,3,12,12,0.5,0.03278688524590164,0
36771,89998,0,2,1,55,12,12,0.3333333333333333,0.03278688524590164,0
36772,89999,0,1,1,3,12,12,0.16666666666666666,0.03278688524590164,0
36773,90000,0,57,7,14,12,12,1.3571428571428572,0.22950819672131148,0
36774,90001,0,2,1,7,12,12,0.3333333333333333,0.03278688524590164,0
36775,90002,0,11,1,6,12,12,1.8333333333333333,0.03278688524590164,0
36776,90003,0,16,2,6,12,12,1.3333333333333333,0.06557377049180328,0
36777,90004,0,85,6,21,12,12,2.361111111111111,0.19672131147540983,0
36778,90005,0,6,2,3,12,12,0.5,0.06557377049180328,0
36779,90006,0,18,6,58,12,12,0.5,0.19672131147540983,0
36780,90007,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
36781,90008,0,20,3,58,12,12,1.1111111111111112,0.09836065573770492,0
36782,90009,1,121,8,22,12,12,2.5208333333333335,0.26229508196721313,0
36783,90010,1,216,8,39,12,12,4.5,0.26229508196721313,0
36784,90011,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36785,90012,0,3,1,4,12,12,0.5,0.03278688524590164,0
36786,90013,0,6,2,5,12,12,0.5,0.06557377049180328,0
36787,90014,0,4,1,3,12,12,0.6666666666666666,0.03278688524590164,0
36788,90015,0,3,2,3,12,12,0.25,0.06557377049180328,0
36789,90016,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36790,90017,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36791,90018,0,2,1,3,12,12,0.3333333333333333,0.03278688524590164,0
36792,90019,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36793,90020,0,22,3,12,12,12,1.2222222222222223,0.09836065573770492,0
36794,90021,0,1,1,5,12,12,0.16666666666666666,0.03278688524590164,0
36795,90022,0,2,1,3,12,12,0.3333333333333333,0.03278688524590164,0
36796,90023,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36797,90024,0,16,9,1,12,12,0.2962962962962963,0.29508196721311475,0
36798,90025,0,7,2,4,12,12,0.5833333333333334,0.06557377049180328,0
36799,90026,0,4,1,5,12,12,0.6666666666666666,0.03278688524590164,0
36800,90027,0,33,6,14,12,12,0.9166666666666666,0.19672131147540983,0
36801,90028,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36802,90029,0,11,3,6,12,12,0.6111111111111112,0.09836065573770492,0
36803,90030,0,18,6,12,12,12,0.5,0.19672131147540983,0
36804,90031,0,3,2,3,12,12,0.25,0.06557377049180328,0
36805,90032,0,107,6,23,12,12,2.9722222222222223,0.19672131147540983,0
36806,90033,1,354,11,73,12,12,5.363636363636363,0.36065573770491804,0
36807,90034,0,58,4,14,12,12,2.4166666666666665,0.13114754098360656,0
36808,90035,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
36809,90036,0,8,2,57,12,12,0.6666666666666666,0.06557377049180328,0
36810,90037,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36811,90038,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36812,90039,0,2,1,1,12,12,0.3333333333333333,0.03278688524590164,0
36813,90040,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36814,90041,0,57,8,61,12,12,1.1875,0.26229508196721313,0
36815,90042,0,2,1,5,12,12,0.3333333333333333,0.03278688524590164,0
36816,90043,1,191,9,63,12,12,3.537037037037037,0.29508196721311475,0
36817,90044,0,11,2,8,12,12,0.9166666666666666,0.06557377049180328,0
36818,90045,0,4,1,55,12,12,0.6666666666666666,0.03278688524590164,0
36819,90046,0,4,1,4,12,12,0.6666666666666666,0.03278688524590164,0
36820,90047,0,13,1,11,12,12,2.1666666666666665,0.03278688524590164,0
36821,90048,0,24,5,9,12,12,0.8,0.16393442622950818,0
36822,90049,1,47,6,61,12,12,1.3055555555555556,0.19672131147540983,0
36823,90050,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36824,90051,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36825,90052,1,319,11,74,12,12,4.833333333333333,0.36065573770491804,0
36826,90053,0,3,1,1,12,12,0.5,0.03278688524590164,0
36827,90054,0,5,1,1,12,12,0.8333333333333334,0.03278688524590164,0
36828,90055,1,82,6,22,12,12,2.2777777777777777,0.19672131147540983,0
36829,90056,0,5,1,5,12,12,0.8333333333333334,0.03278688524590164,0
36830,90057,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
36831,90058,1,28,2,12,12,12,2.3333333333333335,0.06557377049180328,0
36832,90059,0,13,3,7,12,12,0.7222222222222222,0.09836065573770492,0
36833,90060,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36834,90061,0,5,4,1,12,12,0.20833333333333334,0.13114754098360656,0
36835,90062,0,19,2,59,12,12,1.5833333333333333,0.06557377049180328,0
36836,90063,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36837,90064,0,4,1,56,12,12,0.6666666666666666,0.03278688524590164,0
36838,90065,0,4,2,3,12,12,0.3333333333333333,0.06557377049180328,0
36839,90066,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36840,90067,1,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36841,90068,0,4,1,4,12,12,0.6666666666666666,0.03278688524590164,0
36842,90069,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36843,90070,0,8,2,7,12,12,0.6666666666666666,0.06557377049180328,0
36844,90071,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36845,90072,0,32,2,12,12,12,2.6666666666666665,0.06557377049180328,0
36846,90073,0,14,3,11,12,12,0.7777777777777778,0.09836065573770492,0
36847,90074,0,5,1,5,12,12,0.8333333333333334,0.03278688524590164,0
36848,90075,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36849,90076,0,225,10,23,12,12,3.75,0.32786885245901637,0
36850,90077,0,15,6,10,12,12,0.4166666666666667,0.19672131147540983,0
36851,90078,0,26,4,58,12,12,1.0833333333333333,0.13114754098360656,0
36852,90079,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36853,90080,0,1,1,55,12,12,0.16666666666666666,0.03278688524590164,0
36854,90081,0,4,2,55,12,12,0.3333333333333333,0.06557377049180328,0
36855,90082,0,14,3,10,12,12,0.7777777777777778,0.09836065573770492,0
36856,90083,0,4,1,55,12,12,0.6666666666666666,0.03278688524590164,0
36857,90084,0,2,1,55,12,12,0.3333333333333333,0.03278688524590164,0
36858,90085,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36859,90086,1,49,5,12,12,12,1.6333333333333333,0.16393442622950818,0
36860,90087,1,131,10,16,12,12,2.183333333333333,0.32786885245901637,0
36861,90088,0,17,1,10,12,12,2.8333333333333335,0.03278688524590164,0
36862,90089,0,4,1,5,12,12,0.6666666666666666,0.03278688524590164,0
36863,90090,0,24,3,12,12,12,1.3333333333333333,0.09836065573770492,0
36864,90091,1,6,2,57,12,12,0.5,0.06557377049180328,0
36865,90092,0,79,5,64,12,12,2.6333333333333333,0.16393442622950818,0
36866,90093,0,105,9,21,12,12,1.9444444444444444,0.29508196721311475,0
36867,90094,0,1,1,2,12,12,0.16666666666666666,0.03278688524590164,0
36868,90095,0,11,1,9,12,12,1.8333333333333333,0.03278688524590164,0
36869,90096,0,2,1,2,12,12,0.3333333333333333,0.03278688524590164,0
36870,90097,0,1,1,1,12,12,0.16666666666666666,0.03278688524590164,0
36871,90098,0,8,1,7,12,12,1.3333333333333333,0.03278688524590164,0
